ID,cc_cons
16563,6092.84742169957
17516,10646.205569498681
11881,11689.750007211233
13520,8497.44728968252
15120,20690.542718372693
13448,8022.911094092397
5828,8343.855776860531
8383,10149.363614923755
12324,3125.999041031342
11737,10488.768617546455
3534,8186.192177991597
16464,13098.71009007553
19863,14526.85260843254
16289,6035.132680696968
3396,3735.3046007171506
1950,6553.82114826692
18910,10038.883537832708
9694,5858.534437396131
15347,3684.9846470029634
13653,8028.5288855071085
19422,8552.930654197882
2442,10132.98463412447
3042,14772.22281893394
574,8338.902673494933
1237,4777.4317190435695
9161,1451.9714808828712
11362,15743.828485598282
174,11891.307734252006
10512,3386.733694162831
2361,13850.18402896612
19553,18977.736961870825
16088,17455.6737972475
15758,7600.198220449574
2754,4872.089675132209
2164,7171.0912835772215
622,7022.909075819906
19967,5399.630460974706
14744,5931.978615536573
18723,12827.461912749683
17460,5828.702956835128
5411,10634.208137555845
7708,11522.070471641611
10158,9925.984382150407
7759,3379.7570315468465
11960,4323.285748321036
7229,5441.7599256218255
17596,12281.282247001858
17875,9057.60456997105
3193,21491.779953639852
1239,11262.421741289962
2446,3062.4742226210747
13521,7498.082700275298
1873,3447.4159516818745
3300,4448.501085147046
2980,3967.32771363143
2239,5983.898978169878
17467,20404.78304117331
4016,10461.272394873713
18399,6433.924260146387
4460,16384.725422707088
9114,3548.672347200285
5470,11561.263200202102
14819,14441.57160272761
15637,13236.645293101024
4826,19907.16203668265
2021,3100.062875641991
13241,4417.458584496935
13564,16715.28146035574
13724,5730.6144036717105
4458,3363.846663021145
3781,7660.311506982301
5570,5094.327685523336
13787,6094.890542394594
16463,6669.7274627841725
14589,10924.469013957168
9012,14603.367492595902
7054,7840.236887228327
13281,19033.218394653086
5955,5401.116917681746
11606,3532.3231830842533
10045,9600.43836514886
10521,3121.205735269182
5163,5504.5148704506155
18356,9846.66764597672
62,11609.294325046227
5702,7823.956265095216
5556,8463.138402162287
5060,5836.133881229362
3987,11741.840788411386
11,11042.87086032682
15148,6834.26588415104
10749,15842.759197270985
8760,2950.4057363014754
16457,6640.993329899716
17332,11640.00024057422
7314,5734.770311338591
2484,7633.937135823739
5780,12845.099202940093
13994,3186.2256946518473
9190,5721.704451297104
8913,13328.92887349928
2123,3141.284164921155
17169,3605.5292199561136
1069,7032.517576660857
19507,15740.55096450848
2517,5355.3187475279865
13535,15662.279171012111
11135,9149.569508971981
2158,6735.926905772572
77,7035.378125359083
19243,10960.167255332342
288,4813.130136546431
138,6010.150912849505
490,4827.068620032019
17789,3663.1666642072514
12597,5253.498588804454
4387,6706.920872131997
15690,9540.534229688663
11761,9528.296076001949
19177,6356.176619273684
17493,11447.26025494963
17195,5311.2241049366185
8002,14971.544234108194
12954,5368.58163485692
7883,20155.179330031722
17414,10153.661568585645
11630,8013.607979079118
11057,2999.9675514839264
14179,9402.809249613994
9598,7969.794492782756
4225,8095.150574782969
14235,8926.873979875068
17043,5158.238449740084
18510,9529.502918056474
16974,7931.962833545763
170,48805.92431579577
7860,7139.684759867265
1205,3561.1679453769393
16029,27508.640339754733
662,9375.983212063164
10373,5065.289403014356
6365,7746.230127943295
11052,5330.9242504061185
3485,5207.021135295365
19396,6101.602070947787
8856,9193.274588109536
4947,24236.377174724446
8748,4510.255627067581
2376,18917.538546238622
2160,8253.222020667974
1259,26865.36919934165
12708,1288.7558577994341
14444,2239.039191955256
7220,11257.197548054537
16249,4675.338365362811
15971,7274.789322841376
3519,4679.529440837727
17689,6975.064669678459
12829,2687.544510162713
11243,4084.068547075093
12096,27812.14235376488
19490,5133.244150830676
6408,14061.986319431962
9079,5951.8267727203975
8404,10223.64642225216
1013,4062.986878131447
9524,8031.209387825777
12217,11806.18671200046
6216,37436.53445450696
15978,4230.805539876481
9872,7547.1261007920375
599,7562.134287773363
19178,8542.996333872528
2679,15365.459651882651
7312,7689.61212020128
11853,10477.592844420473
1607,7408.026359686132
6847,4832.592614439057
4110,15605.025036509382
9315,4346.571867682726
10507,11114.955983476273
16151,3822.2413146672707
6162,3108.9296789940618
11432,7685.117735058735
10315,7997.165012369325
15575,9459.811760634479
2349,3734.5167425337677
1739,9366.592641603305
9520,17982.23358545448
8270,8290.533813114376
15122,10961.823718294821
8222,7369.9975372888375
3691,6349.421324466714
1186,5878.171008106478
7007,18923.68270008568
8315,10886.220340786962
16816,4330.284166610355
6865,5230.5396007271975
9174,22507.472888049015
7422,3094.3083050241194
13715,7792.821490161237
13242,2718.7214213030584
7813,3020.721043056891
16683,8770.827086913292
8378,14940.640319821907
9230,3807.795674422301
7830,17350.161139843483
12011,9265.306040774856
6022,7618.014292234911
715,2378.6502714632843
6240,2853.185146020728
18022,9031.304395491987
17426,7992.982973591069
18633,11687.714792418115
8442,17143.689473411563
1516,5954.186868079639
8055,2328.8059471989127
13157,16824.694172676842
529,19252.948105420677
13500,6866.725623629213
2981,4739.519320789412
8825,6595.022659735863
14190,11011.168573388246
14875,9493.330811684878
15297,6880.491137478785
17006,5846.236267647253
17499,2978.63289298943
15495,15366.684410259737
56,5198.896696629278
10951,6063.992749683235
17807,8149.737519648024
12327,6209.304534099371
13227,4039.418327270765
10921,7440.388291256004
1100,7312.177616289966
14949,3782.347463122447
19898,9080.19364517137
16164,18240.423155119162
373,6741.548515527182
9027,1607.427507963721
834,5825.066849282959
14367,7708.187369608867
19278,8174.410270510717
7936,5836.421985140782
3026,1364.739898843145
14112,8659.03400017449
6450,6800.864043822328
441,7686.434798279074
7767,9353.67954539431
16168,9315.017642294328
1440,10135.95219670718
1282,4568.359421752875
10033,4097.546206747992
8819,1496.4041013195365
5963,8205.675752736126
798,14095.966058925394
4718,13409.91257639548
14497,12871.782894300577
9652,7846.913852851481
9132,3278.7543701651393
4255,5298.645775933039
18162,4110.887100924699
13810,4681.3123475941975
16323,14559.436105191558
19556,15458.775628901712
566,7854.208022709499
16490,23192.146927624122
15807,9631.058341637383
14560,6725.584325784077
12970,5702.360002889996
13554,4831.425019330503
9864,2827.0366127309235
3399,8762.401916440429
17702,3590.3066813486867
6208,8586.983524559791
7496,3589.1147283971095
2443,9287.116493008836
14969,10107.473825518175
15416,5406.076109820086
18618,3538.5571626922074
6392,15319.82472300952
19484,4671.544537125378
2305,8173.039409121196
13456,4171.12938689122
4569,1591.6115380443189
2318,12942.862750190181
3406,3204.4297948722997
16307,7013.459459830841
14333,6083.125275994915
15242,1904.6351467564718
928,10947.963354965896
7814,9438.309238370586
5705,8121.683052088905
16573,4008.134565996307
8952,8397.456359023665
18290,5689.806642008676
14933,4739.032777556467
3499,6787.003998189561
12827,9249.511886775683
9916,5171.974684068907
9384,7618.6793882208785
7470,12756.589734911162
4086,14244.421825816713
16768,2016.8996289719453
13772,3976.6577501124066
5374,12854.442686379389
16297,3878.061368179904
9069,4284.615825038489
6970,5490.74331235581
6437,2839.498500920866
13631,12108.86811939644
13217,4208.152770371635
9103,6788.576354013332
19695,8201.989524368913
16906,5518.817867572229
18495,1907.5695877943654
7785,5960.1205076642
13385,15000.81295861155
18511,6246.582154402802
10036,5211.557422820238
962,10914.680802254408
15428,3709.6934904915133
19723,10341.71774958811
19344,11194.378506078134
11756,8850.568146722884
9284,2990.4718976518498
10728,10338.19915773432
7640,2109.891767124891
19339,7113.354782156224
17619,9844.092173864816
12273,5099.966286063371
11908,3737.3658935874773
824,27765.74723465208
19383,12222.071821929656
8367,20805.73346234666
4259,4574.233770615282
13719,6430.449719302711
13517,5124.733308929201
15578,2902.2156979921037
13086,20555.12807206787
5722,3414.899033217219
980,5222.69462645643
15870,14298.497264129324
13179,21382.736971195314
11210,7194.944088965689
11599,5160.042738593523
7801,5291.501073239939
176,9157.099543945651
9106,7142.2846564753745
2383,3839.6838125971617
10401,7961.71022632673
8565,4045.6994818391177
473,4951.9093755113645
19872,3612.11597826859
13930,3967.725438506187
3742,12663.303652448238
17223,7768.37736504225
3075,4825.268087809304
4190,7612.760093541141
7507,9545.083697459735
6039,9849.135780892388
6158,9575.591110482088
12371,14548.5599162285
661,5873.170432950252
15126,7328.046381336607
14443,25839.82803005819
2311,23283.455056161234
12850,9580.311645971018
14700,11858.25415033461
4116,12914.917138315055
12524,4942.534530674608
1844,9306.735130753714
12975,6850.914882932648
9838,13316.674377391091
7846,5458.235926933683
2137,6498.143095724357
6688,3285.101925108208
14620,4696.430731406794
1858,11619.309408897665
17384,931.2886666679588
7080,17272.573786306653
12052,6580.959472360655
2297,20100.77262923267
6302,9529.228984626116
3245,14775.552038456959
13135,7020.531231320354
17044,5144.194862891748
19997,12059.481362296
1724,3178.6131083229275
16565,16515.34790146795
11409,7085.505660720505
9426,26567.162997864754
2931,6832.093747433618
6329,9558.067503575247
18001,7380.855927545203
7540,14771.532643269158
17914,7125.752157848422
15125,12730.705174147355
12231,7938.701002785972
18930,12737.346487840725
16341,5054.765006195025
3638,6779.867840659672
9361,4853.852351729708
1600,10017.916668317555
13613,1855.45325893462
10406,7107.776641968569
5575,6797.281234212535
18036,5934.5202839694075
8206,5459.515176335339
13053,3204.711579401588
13260,10285.484305919472
19512,7332.086644863513
256,3133.8358964174276
18672,854.9716772877036
14985,4329.3900263812075
10632,11685.333294336317
17584,14696.570315523308
17399,2035.095671390779
5103,6185.524783429315
13906,13999.794436091779
17677,14818.907622384642
17305,5390.700339303468
6489,6200.541801854848
12689,7216.43888618536
376,5746.4890454411725
16396,16035.655817470382
1560,16139.551578811475
13475,2971.724264052463
6072,11484.278732155593
11799,5094.126980197649
886,14293.695547272539
1629,35563.43436163317
704,9351.409975897346
196,2977.0864770882017
10931,4573.705703289775
19098,2498.229588913703
11004,12359.795241505884
16558,2591.930162421797
637,3268.456663722457
10317,6409.524243373867
15869,5316.498364796958
3759,4892.886447385153
13988,14993.084620645182
8393,16273.658878595053
11051,1565.0338045663066
10827,3169.4642353320023
7888,8733.793980153943
19681,4289.346150023043
686,8621.749279279478
10989,33849.89617213639
13850,5011.884653544474
5012,3657.797542325229
3052,4438.3568497335
1331,47671.78542815059
7267,12084.108237288168
13450,4965.032413130616
8976,4665.478365948505
2292,13422.15548250516
10216,11285.29039654396
16553,7188.915572284552
12182,7105.003859152773
16615,14937.682777175316
10598,12005.198918516215
1347,6753.344205720682
3681,2927.576862234888
16244,14278.41715509266
14061,6961.5968220465
13542,7299.429800995651
961,3315.711356809131
17328,9702.0505116005
14012,4251.709746947241
11288,31093.516299363248
210,12337.922475682413
4031,3672.342709040374
4244,6866.657542917184
17805,11316.37308340386
6409,6777.415229649212
387,7129.157814821126
14348,11060.323654812999
10689,9743.82325767822
1061,11264.335691316839
9577,15702.112490087837
9905,15293.814946251363
14647,4711.409642759896
6707,20466.727978597664
11664,3454.313365271395
586,6525.262998652288
8377,7506.262413129097
8398,10371.687558312473
19245,7901.778425421473
14308,8427.264243936104
3573,19349.84076806817
3657,8801.647726774943
18428,938.7078454216226
7440,2533.1704180603583
16503,10923.722367398732
15060,2864.7676382937025
11798,4611.288463039084
7336,4037.902817012444
7542,10448.642543064718
185,6191.3977877292455
7238,3913.2439000593076
2559,33585.99731057334
18502,15601.986690458594
10492,6543.001111371061
9793,4041.2594756503295
7181,16169.736119861129
4163,5340.251297289282
1781,4655.189892078757
6881,10822.4053293902
15368,7452.335263344642
15252,7029.057083203872
9806,7432.349285538821
15110,5361.775972452038
14392,8739.1285022487
6554,16036.531105116519
12330,13764.751382037633
19366,8536.333532775092
3616,5945.426266409162
19430,2898.9884959945202
14831,4062.515859240032
670,16246.69831469272
16679,15598.975903807648
17509,9953.020016107559
6002,10284.006627808867
18137,4386.949749132149
12047,5647.6658273011035
10100,3974.0179147513454
6374,3498.14828041292
2990,3271.929955747316
3186,7278.416557661992
8179,6371.756097456685
16262,3593.2580176232213
16905,8747.991487451622
12000,11883.98268830699
1832,12564.8973935925
6883,4301.018773388295
17646,10811.59173182316
2427,3154.656044684184
2932,20579.46140651882
12563,14374.873674456478
17886,8159.156598177515
10452,7251.280210235328
3646,6570.705637927453
5011,24581.83800731408
14445,10347.10244055356
8563,22070.23742969647
6069,2044.1656563953102
14911,4818.958968382276
12589,3918.9019641146406
12349,7083.0584973277955
2551,8333.426524811308
15757,24904.081028574466
7012,3259.295951054766
7179,2621.3873232464184
11231,5652.656449355276
3810,8449.92098541501
803,7905.831493989208
15657,7778.918380339782
7957,3658.6341821919714
19815,2657.327731419735
5947,15914.283193730731
4434,16934.173238252235
6309,1546.7836401955137
17543,10300.633975027913
19350,6816.0509883390705
12876,15301.165623799197
3476,44635.8763071515
19029,3723.198284509376
7915,8962.401072655794
10609,3287.778169078516
12020,23624.585340428865
3800,9809.460429936827
2234,8518.584470334157
15928,1120.5698343132935
8237,10776.580094736757
6843,10918.950851830858
7176,5902.308459158635
16433,5497.532865405814
1294,4793.3135581621755
9532,20330.667402526888
5197,4972.546899848618
12235,5730.9842976195505
15399,37609.471388961305
4978,3250.151974382643
1547,3892.381338477864
169,11845.670126440504
9169,6255.614442666303
16377,6722.32338173465
12282,11064.141820949373
10869,2458.5116275258397
9649,12310.300599915172
2615,3578.000386428421
18815,4573.881691172398
2613,5511.231945418037
395,2674.2831139912896
17231,13170.939326136082
10566,5030.990261145971
15549,14570.975489439188
4252,21977.31971472538
12531,12086.023994467476
4566,4215.149361827973
10981,9341.301917546572
7057,9639.084930958415
1292,3367.709338326694
3143,8556.417293501667
9039,7152.102409847205
8652,6169.616780722503
6447,8609.106747174115
10664,7410.249117790238
3095,16424.98696190784
19859,7859.403304558583
10355,10689.211927749795
12973,19876.089677080392
748,11386.349966985277
17344,2664.606191388725
2978,4254.844893865282
5549,10466.442727017822
16872,3008.976082631809
14320,5705.002056937228
6586,6784.65664800398
2663,7657.062397206565
11219,19945.488018216965
443,4823.727900479643
18630,8366.163922768063
14298,4127.317049545564
14516,5619.861369050355
6297,9377.662538711056
18041,7365.948885997318
13207,5513.995157368456
11855,7348.822423780814
7623,8392.205833549524
4329,6788.679492596961
14919,8123.556016542128
16046,7209.340674305802
19980,3700.2395842414526
3465,12405.423855811334
3766,16187.972098779093
9748,7545.659597432519
998,13647.174812945424
15171,14201.63430625317
831,11646.383406495037
9803,6415.538136002427
5884,11272.783808446979
4354,25077.949512037074
9418,3219.6839969087305
10926,18095.552436555306
9845,15542.405221264671
15376,7917.35418877741
1760,34462.728741072446
12336,9171.253454319854
7642,8768.894227018518
10649,9368.029828124338
4137,7713.453315609426
8584,11789.839738024428
111,8967.357987059753
7399,10446.184909207834
4133,25813.22104006802
2989,13018.266952800974
17643,12706.673886142384
16789,6285.384265956608
12760,4049.9483365020815
10491,5230.724001203034
5021,17120.290353952314
18917,5437.358625855284
19784,2844.1885972897435
9732,13797.006309195433
2063,6368.28636983898
11256,5635.006555729824
9543,10480.380303127353
5797,15320.756923784422
19965,22928.571011797103
9758,7951.8595807391375
17967,7385.960824990253
4543,8196.704755056966
11115,4146.334431611784
16483,12076.873347031218
8753,5910.346548321286
11388,5654.288197706153
15833,7414.774123741873
858,5311.656436297946
17312,5355.925588411306
12626,3178.293214713017
12578,38600.24518543721
1886,15199.682764115596
12240,5737.274998121047
4905,4201.092598752458
1748,3082.049033164287
7871,4294.200863624038
4446,2087.751423132505
9066,7914.780900178875
7030,6647.644588219398
6677,4340.652658489424
13041,19598.82965824757
9739,6882.664529798038
18,5781.934178010746
16280,5087.173116980854
18178,7214.5711452143305
15278,5810.440145453604
9198,6460.848992153447
8290,11116.522798041786
14789,11272.384637059173
5200,10208.45461619298
2119,36699.80319736783
19329,2412.660010609484
13896,6523.973633536503
16471,5012.98002145633
10189,6194.626101873335
1349,28216.289648852427
955,9288.06137592988
1555,5612.583800823779
11470,16029.380208169496
5637,2801.008245077318
6527,4246.636616757311
12549,28185.20590957338
5923,6205.648740673327
15878,16404.966194685036
16978,16117.860868718126
1565,6820.094510759591
13713,3588.5294630762764
7694,4069.501851722298
1687,4883.365738569572
5118,2983.9265447782627
12979,5808.298169325155
13939,5609.078559783102
6293,13613.113828629535
15226,7740.142894719513
10958,5934.371417183225
5168,6553.0447609174125
17046,8542.369965941734
3383,12574.715276830218
4262,8021.314246877071
19743,3578.2830370054517
11244,3284.733014341731
4920,3217.5095632747307
11624,4002.7040769938585
3763,3246.9565675400636
19070,12356.053078764744
4467,7534.313243936529
18006,8470.522216574835
19934,28485.18275944191
9721,5780.341634896762
16347,3482.4235535335783
9144,7227.508292183093
12427,4642.392939124183
3239,8197.854666731553
6779,6585.047201703534
9665,14609.11344169249
2266,2249.4135774749047
16173,3691.6798320158487
14359,2471.4421607173645
1818,3730.4995027867817
10899,14674.57744124431
13187,8935.061813922744
4771,10818.952244156004
9363,42016.551041005
9450,11709.366201732755
18354,10440.65084285584
18734,12370.001597263406
10641,12665.262390347356
7806,7983.158543752547
19522,11165.31348241475
12738,10448.967621700644
12167,16729.31427833057
7905,5959.218866602776
14090,3240.462108458516
10679,20059.2543154661
19870,4269.734512143645
13686,5702.415255624636
3986,4276.258893345822
9159,6435.564108206991
15510,7456.627705001611
16406,3320.0462282430462
17322,6444.818369915314
7447,14367.217004253152
1122,4500.720016972255
12068,5314.64393154989
3832,16947.035659915648
3728,10598.958648650525
9466,6134.32900447674
1326,10625.390644084295
3122,1909.4089031508738
15650,5075.967257270184
9768,28071.660853062524
19913,4320.332223635914
6012,19400.10822496703
8435,34953.896121935955
9596,6411.214600695819
10366,10268.633254608623
10464,9871.74685045017
17835,4694.667717752509
8269,16400.893514299525
11108,8740.715424354341
8930,18204.72006819678
2094,7327.510976477803
2486,45812.40319021493
13293,15734.743758435214
1093,47722.742567155525
9398,6341.17974959384
13967,8861.711613158714
15174,10171.852036265902
15008,11265.464701780164
3084,6585.062247823665
18636,14770.896942605457
8638,8839.420929504007
16044,11033.544063046189
423,1799.6648446437948
12268,8372.007486874636
3754,21046.557755401773
11690,7179.466270237246
1363,27372.48530539019
5802,15938.419610723142
14406,14984.070811679805
15300,6438.524323891992
18621,14605.817656464405
15137,4429.778790210933
4774,2527.0280440943834
18374,5640.16461139411
17354,4967.316139979481
17261,4674.212280578096
7217,8912.028628186927
1026,17443.881580434376
15892,7705.830325603109
13238,5073.958281119667
55,15857.81516555043
7478,5051.2342870267385
6530,6218.44470460567
12867,7427.942273343039
15960,2931.406432758852
15232,12997.352972535653
10772,13785.554085962274
452,8794.728214338951
17089,5329.756795879328
10031,11861.628956114246
8786,5625.045750207093
1372,4524.141442104955
6006,11586.027106276091
13200,14792.146667625053
887,6215.7927992476425
5623,5150.490331458828
11474,3124.6812290887747
10358,8853.936845891592
1811,4129.4233388490175
9478,7012.291104606364
9976,7845.726293782242
17268,5477.816724920631
15738,11837.33424223749
14253,17973.289162008317
12325,3466.850830948797
7405,5203.626930686998
3488,2756.0616810355486
7152,8944.980260349015
5870,13129.737179841823
2192,5356.663736834781
18430,11576.020661702785
13491,4282.363445318841
9025,4203.253723049874
9924,6534.877966833634
18336,5502.216296422384
9817,5433.707926554887
1403,9873.968656769603
16465,22280.38876159426
17682,7829.04141276034
3799,5389.552148496457
1252,4602.8825882088395
11923,15428.526871527785
18364,7040.995025370863
5915,12320.386987474361
11268,5396.898122771121
3977,4370.356251257927
17271,8036.517669844665
3230,24068.853550568718
6136,6518.256534017986
3017,8403.760893424678
9113,22246.509715612054
8933,7147.795395784944
19884,5586.761271287807
3706,7179.5808474806245
16633,2942.4484110433696
1458,12822.906092916357
11061,7276.776608250894
2730,6080.031203864053
16773,7851.630529784404
243,6989.452349758919
14867,10486.966278398317
10008,11166.994538765952
10637,20180.573688160133
18845,5157.812329018394
7894,15295.68524492974
8363,4914.527039343149
13402,5643.147504261886
268,4308.684195166835
17755,5467.734784898748
12960,9286.024441903577
19697,6671.195470492477
4512,5725.069356212358
11103,3108.239640063586
13726,3697.201238509664
3100,4663.398462348178
5148,26401.0638306865
7769,6532.969028136509
9573,9426.72449759461
2044,13963.890538399246
0,3180.429944118824
16264,6025.148856675973
10757,3379.0758335794117
3913,13581.376740381358
15385,8942.836692527291
13387,4345.464664289255
18408,3602.5345734121993
15010,10558.101569418259
7930,4872.782787268429
7142,6750.882646121055
18892,5640.089768117193
17808,8258.809676202975
16110,6135.5965079456255
18327,2393.4382302788044
17763,3574.929681623599
19013,15528.060903198777
10638,6159.705509730934
6481,16281.983237613827
1009,4933.2117036701065
19083,6669.692254445499
8832,4427.344035954368
4823,13690.038658325171
7920,7531.758117365296
260,4769.753575517543
19272,4639.252246340162
7635,6624.321266120907
17990,9012.711086226223
15209,2694.643399292715
14737,10445.904213772988
15150,5937.778125707837
10789,3619.507766739055
9064,5724.124210160638
3481,7673.8125247687685
17003,16477.65841499398
16646,13289.423021839064
17385,11199.223764674247
14780,4217.094902262898
15254,6978.398827409408
10646,8183.902772667656
14159,14397.431398222288
7658,12602.172003559434
12116,5249.375581583688
929,4111.332168828898
8769,5324.106053824982
10423,14260.525761509949
654,7997.998830369741
9789,9192.573342863207
11148,4527.031329919256
18038,2494.075982800083
19674,11544.040334680963
8471,6668.864347718189
7461,9818.488460130147
3567,4542.589139208459
6622,12415.72922126043
16045,7488.484064461023
3217,4635.660264116566
13136,3581.696478679135
13950,6406.2854176149995
156,8346.903491380186
18714,15968.041682796847
1919,14513.050437098038
8275,5220.258729141857
3860,8048.092710933512
17075,5652.346068568731
10083,5523.95953865589
8256,54158.023426871325
13049,7909.852621919013
1000,4569.197360362892
5202,3629.8598562265124
11531,7424.071351720403
3460,7116.540775924932
3240,17945.653251506832
2371,5862.482019981333
19021,10209.640764130747
106,22687.049082053647
8182,11608.280596732955
11419,9959.128652077627
3009,9436.530496095183
7897,7337.950242724309
18720,9717.11686276537
16916,17467.298258627125
1972,2570.7861022790257
2087,10150.023933089233
16397,5395.2419132324085
127,21937.48049794799
581,6079.039607462413
4963,8899.125614236109
1633,5035.4970440235875
11214,2365.9799934652037
5622,5519.448177786461
7550,12394.53328496921
9320,9119.419246806436
1952,17010.566603309795
13078,6059.285941912545
8970,23931.483290966047
17321,4751.762130801669
4624,11659.595572405175
15143,5688.394488203496
4557,9635.66376137271
18256,9134.942487510016
2831,5176.17648513706
233,11033.888182633182
8310,10996.671205983657
12418,9137.834003588921
19950,11030.829130653125
17557,4313.830994820823
13592,10374.959358203656
7810,16255.140903967938
18687,15209.909513353141
15183,7341.441946699471
5811,2905.6886874650345
5109,17524.75128474296
19799,1873.0778073551119
12704,12998.215636498615
6635,9708.475007092526
771,4042.102796793616
11503,11053.422156735292
15655,19162.020205781755
18941,28497.585584452143
14255,3968.3091128697024
18574,9266.504836043254
4279,18276.729422368022
19769,12770.82449923944
9970,3787.7653735794183
12903,5869.332024590098
8888,14765.868030185708
14260,4889.253889898187
9458,9649.460191909211
13665,14124.276153499868
10467,11856.027624379392
6716,4433.6224778211335
8163,11352.175857977694
5960,5848.108260067865
8788,12455.398983801551
15348,6784.864803011831
1114,32614.118728658257
15502,3246.8392414447762
1927,19105.51363693247
17159,3146.3460255918462
15846,5788.404335063826
8490,5454.468445355818
10443,9393.87476179306
14870,5490.682102381337
13150,8864.168589300854
7230,5604.640651475167
3310,6936.4573771842915
1231,6245.774983277006
6939,12846.092894803205
6851,8005.022570099048
3522,4233.70031350694
5492,4034.4460034129916
8027,10167.222436574593
4207,8304.994320924196
11469,22069.954784864043
904,17379.60026014506
17502,8198.870971814746
4815,3366.6860809091568
5174,6371.78546907851
9955,8109.9596912959005
14311,1817.7842841393913
9633,3734.3257406535367
17957,5043.712558072563
7855,15140.5975148166
13259,10621.52949198104
7582,13493.404001779987
19033,3721.7071767570287
9933,10679.366924418871
11305,6528.042689688344
5634,8299.452662663061
7885,3822.9031723831886
16746,4161.496365582007
18805,8124.024423265874
7149,5759.07986933018
12075,3589.47522696578
2751,3113.7686912664885
11442,7451.535811838651
5720,5586.98227754872
331,5938.777706956781
7038,3406.0784739714936
11789,2366.551349227575
9100,25138.413128105545
4019,4031.891981925244
1147,10106.086171439325
19466,16117.957700555307
14628,11787.562313604298
4479,8523.222739089186
17200,14634.370680931446
2270,14353.685066962673
10744,25350.269757919985
13643,8554.189588300902
7294,5962.57410449517
9416,3088.4686111393576
2476,9703.389682332103
494,8563.185010845795
14507,7916.229248548127
14691,7275.437116175794
11254,14519.265713474837
16685,2156.741522426988
19826,22467.98799213372
14170,2454.344577347493
6280,3791.331700163465
13753,13398.987845755802
19501,5228.050212844672
890,7764.098117624698
5864,6874.304874978074
9535,7130.474219583963
278,6800.0946063795
4306,22216.838690984805
11427,10705.32054232485
6153,9603.12303950275
3067,5674.317555846674
15273,5801.5354137025315
8567,6013.008091644153
2046,7557.225159165343
10785,8628.87427003134
6118,19366.633529517385
15417,15688.518943819949
14642,21126.973107591955
18857,2270.4841622585727
193,2826.080871917424
9042,6894.070318464146
1827,6097.780819839822
10314,684.8576539145615
15714,7224.2437298344485
3947,4865.134275753231
551,6642.739745620572
15621,8484.324773607696
12076,5532.301319805567
2470,14765.034322247344
19173,4993.844438605318
8384,8052.098406894029
5877,5024.282365348325
4651,4289.865287484178
11750,5194.455825069704
8486,6584.8561695400585
2333,14845.85874888605
10441,7489.145349603828
1730,7136.164458758118
16003,11944.126714759463
14395,19561.535380381476
6887,20773.839030649164
763,10887.635231594371
692,6106.849297381103
114,3725.3049312518797
933,5255.687472379988
5443,8009.5594203664605
8738,2055.8245939599647
1768,3747.330978447696
19562,6305.79009707391
6620,24980.871933619826
8015,18509.665240375525
4555,7185.231665051448
3861,7969.718243080313
12824,4956.030431030238
6221,10106.391202664596
18149,7916.426207015406
14668,12180.122003459059
12601,8047.079683883742
8100,6735.448771520652
1550,8505.88349146942
18304,14642.404385672107
1178,21341.276030760127
19429,10384.783209546023
4430,6509.514675608996
17286,6604.588739375593
5332,2059.637964249042
2731,17087.60099523356
12916,4379.615065227503
14899,8483.003742545212
17919,3363.2620763397463
4015,10322.403892220413
900,1366.7699520306714
380,8515.99212675064
13196,5068.4848500642265
15793,13465.416927361519
365,15551.872429501735
18268,37732.857748215196
7789,11792.701542118539
18725,9549.238505858018
91,5810.8995718537435
12265,18203.16842402579
17867,4843.491469386613
16447,7418.269761995254
16154,5475.498775944926
14551,13901.735037444652
6483,4377.0862474554515
19290,8146.377927938904
17359,16678.38531275479
10469,29181.43327460174
12362,3888.9730560621038
3120,5498.105721874379
8402,6910.48878360183
13439,9161.50652711782
16645,5063.009828153674
19052,17326.851017113524
526,5925.492141749263
8664,25564.433530860897
10771,9650.73852028543
9228,4715.401442681927
6957,27871.804158637955
8450,6078.173683550111
19213,9613.198209571337
13007,6840.776881313475
2109,7282.747407294888
6947,12752.790446816867
5326,8948.768617641259
6606,8652.845737112335
11026,2625.435119311046
17960,5022.074811254762
4755,19250.527367925577
18989,8116.382710092874
14748,11221.44495694769
15630,6467.624581267042
14796,7658.554919616403
10630,12952.411807300672
2712,12991.744681540958
3457,16608.746086921034
17293,3338.6856650744594
17239,5592.0019840842315
14213,12628.873770134735
19686,3590.189965924702
3416,36813.60148214086
19432,6029.555934376809
11382,8353.27675422742
15720,7085.628485887717
15843,4677.29046890511
14249,14193.510599837038
12595,5907.74667663378
1762,3793.42259229902
9022,1986.9332700752748
7664,5488.243835201676
11787,20778.34682843206
19077,3682.5640961937825
6434,6917.572906949648
14039,11587.722695819311
247,10103.37540960178
14053,14353.19424402864
8065,10293.225928956354
6870,5012.253717801373
2883,4343.560448328524
14415,8566.360251912383
9087,4004.720431757325
11813,10850.53231133195
8774,4879.604963925926
3215,2760.648821809903
9013,2703.1678200869837
2153,3399.054166896286
17259,11584.386516662695
1065,4981.26490154464
9961,6993.446622067898
8170,4719.853557997754
1012,3227.7203285518353
16368,9250.582914186234
6313,6048.65643191995
13973,12324.80030070886
14485,10066.437323918812
18118,8602.918562732473
10015,4116.367201646507
12529,5730.103147029198
8557,6588.102614188356
9618,7969.339320477832
